Timestamp (ns),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1724512037095370806,-190.0,-89.0,2705.0,5.0,-19.0,3.0
1724512037100375689,-187.0,-89.0,2690.0,6.0,-9.0,-8.0
1724512037105380571,-189.0,-88.0,2707.0,-4.0,-21.0,2.0
1724512037110354937,-184.0,-93.0,2712.0,7.0,-13.0,-7.0
1724512037115359819,-180.0,-95.0,2706.0,3.0,0.0,8.0
1724512037120364702,-191.0,-97.0,2712.0,4.0,-13.0,-5.0
1724512037125369585,-205.0,-86.0,2706.0,5.0,-12.0,0.0
1724512037130374468,-184.0,-83.0,2700.0,12.0,-13.0,1.0
1724512037135379351,-195.0,-92.0,2706.0,9.0,-11.0,-2.0
1724512037140353716,-199.0,-82.0,2701.0,-1.0,-10.0,-6.0
1724512037145358599,-207.0,-90.0,2709.0,3.0,-9.0,-3.0
1724512037150363482,-192.0,-83.0,2709.0,8.0,-3.0,2.0
1724512037155368364,-194.0,-90.0,2708.0,8.0,-8.0,-4.0
1724512037160373247,-196.0,-92.0,2709.0,7.0,-12.0,0.0
1724512037165378130,-197.0,-94.0,2712.0,7.0,-13.0,1.0
1724512037170352495,-194.0,-83.0,2698.0,3.0,-11.0,-7.0
1724512037175357378,-185.0,-88.0,2701.0,6.0,-4.0,6.0
1724512037180362261,-197.0,-93.0,2715.0,7.0,-11.0,0.0
1724512037185367144,-187.0,-82.0,2707.0,-1.0,-5.0,2.0
1724512037190372026,-189.0,-89.0,2710.0,1.0,-11.0,5.0
1724512037195376909,-196.0,-99.0,2712.0,3.0,-8.0,-2.0
1724512037200381792,-195.0,-90.0,2707.0,5.0,-6.0,0.0
1724512037205356157,-183.0,-86.0,2707.0,11.0,-7.0,-1.0
1724512037210361040,-197.0,-87.0,2694.0,8.0,-10.0,1.0
1724512037215365923,-192.0,-94.0,2704.0,6.0,-5.0,1.0
1724512037220370806,-191.0,-86.0,2701.0,1.0,-13.0,-3.0
1724512037225375689,-195.0,-83.0,2691.0,4.0,-9.0,7.0
1724512037230380571,-193.0,-89.0,2711.0,5.0,-9.0,-13.0
1724512037235354937,-196.0,-85.0,2720.0,4.0,-8.0,2.0
1724512037240359819,-190.0,-90.0,2696.0,5.0,-8.0,-3.0
1724512037245364702,-193.0,-82.0,2714.0,-2.0,-12.0,1.0
1724512037250369585,-198.0,-82.0,2708.0,6.0,-10.0,-9.0
1724512037255374468,-197.0,-89.0,2701.0,-1.0,-3.0,-2.0
1724512037260379351,-204.0,-91.0,2706.0,5.0,0.0,0.0
1724512037265353716,-192.0,-89.0,2702.0,3.0,-9.0,2.0
1724512037270358599,-196.0,-87.0,2698.0,7.0,-12.0,-4.0
1724512037275363482,-184.0,-80.0,2707.0,5.0,-12.0,-4.0
1724512037280368364,-186.0,-95.0,2695.0,1.0,-11.0,1.0
1724512037285373247,-197.0,-92.0,2697.0,1.0,-14.0,-6.0
1724512037290378130,-192.0,-92.0,2700.0,0.0,-9.0,-2.0
1724512037295352495,-195.0,-94.0,2712.0,-5.0,-12.0,-4.0
1724512037300357378,-183.0,-99.0,2730.0,5.0,-15.0,-1.0
1724512037305362261,-205.0,-87.0,2725.0,1.0,-7.0,-3.0
1724512037310367144,-199.0,-78.0,2723.0,3.0,-9.0,1.0
1724512037315372026,-195.0,-89.0,2729.0,5.0,-5.0,1.0
1724512037320376909,-197.0,-95.0,2716.0,6.0,-5.0,-2.0
1724512037325381792,-188.0,-99.0,2708.0,10.0,-5.0,4.0
1724512037330356157,-182.0,-92.0,2698.0,5.0,-9.0,-5.0
1724512037335361040,-183.0,-80.0,2683.0,6.0,-9.0,-2.0
1724512037340365923,-189.0,-91.0,2685.0,3.0,-8.0,3.0
1724512037345370806,-188.0,-100.0,2692.0,3.0,-10.0,-5.0
1724512037350375689,-185.0,-82.0,2702.0,2.0,-12.0,2.0
1724512037355380571,-201.0,-91.0,2702.0,3.0,-2.0,-11.0
1724512037360354937,-192.0,-93.0,2706.0,6.0,-7.0,-3.0
1724512037365359819,-189.0,-89.0,2708.0,5.0,-2.0,2.0
1724512037370364702,-193.0,-100.0,2718.0,2.0,-7.0,-4.0
1724512037375369585,-185.0,-94.0,2717.0,0.0,-12.0,-3.0
1724512037380374468,-185.0,-83.0,2706.0,4.0,-3.0,1.0
1724512037385379351,-197.0,-82.0,2706.0,5.0,-5.0,4.0
1724512037390353716,-187.0,-81.0,2700.0,-2.0,-11.0,-1.0
1724512037395358599,-184.0,-78.0,2703.0,3.0,-4.0,-6.0
1724512037400363482,-192.0,-88.0,2702.0,6.0,-12.0,0.0
1724512037405368364,-193.0,-99.0,2707.0,-2.0,-4.0,-6.0
1724512037410373247,-189.0,-91.0,2699.0,5.0,-14.0,-5.0
1724512037415378130,-190.0,-84.0,2706.0,3.0,-10.0,-2.0
1724512037420352495,-194.0,-89.0,2708.0,3.0,-15.0,0.0
1724512037425357378,-186.0,-88.0,2717.0,7.0,-7.0,-3.0
1724512037430362261,-190.0,-89.0,2709.0,0.0,-10.0,3.0
1724512037435367144,-188.0,-92.0,2707.0,4.0,-2.0,-6.0
1724512037440372026,-186.0,-94.0,2704.0,0.0,-11.0,-4.0
1724512037445376909,-188.0,-89.0,2701.0,5.0,-10.0,-4.0
1724512037450381792,-199.0,-89.0,2704.0,1.0,-12.0,-2.0
1724512037455356157,-193.0,-91.0,2708.0,6.0,-8.0,-1.0
1724512037460361040,-189.0,-96.0,2710.0,3.0,0.0,-3.0
1724512037465365923,-204.0,-94.0,2711.0,4.0,-3.0,-5.0
1724512037470370806,-200.0,-86.0,2705.0,-3.0,-11.0,2.0
1724512037475375689,-194.0,-86.0,2690.0,4.0,-6.0,-2.0
1724512037480380571,-187.0,-85.0,2702.0,7.0,-4.0,-6.0
1724512037485354937,-190.0,-88.0,2707.0,0.0,-2.0,8.0
1724512037490359819,-195.0,-94.0,2707.0,9.0,2.0,5.0
1724512037495364702,-190.0,-91.0,2708.0,7.0,-8.0,-10.0
1724512037500369585,-194.0,-78.0,2698.0,9.0,-4.0,0.0
1724512037505374468,-188.0,-89.0,2711.0,5.0,-3.0,0.0
1724512037510379351,-188.0,-90.0,2704.0,0.0,-9.0,0.0
1724512037515353716,-185.0,-90.0,2707.0,1.0,-9.0,0.0
1724512037520358599,-184.0,-94.0,2708.0,4.0,-9.0,-12.0
1724512037525363482,-194.0,-90.0,2709.0,5.0,-11.0,6.0
1724512037530368364,-202.0,-83.0,2708.0,5.0,-11.0,1.0
1724512037535373247,-193.0,-81.0,2699.0,7.0,-13.0,-4.0
1724512037540378130,-194.0,-91.0,2712.0,2.0,-5.0,-6.0
1724512037545352495,-186.0,-85.0,2704.0,2.0,-16.0,0.0
1724512037550357378,-187.0,-84.0,2688.0,4.0,-4.0,0.0
1724512037555362261,-202.0,-77.0,2697.0,1.0,-4.0,-6.0
1724512037560367144,-188.0,-87.0,2714.0,5.0,-10.0,-1.0
1724512037565372026,-193.0,-85.0,2715.0,2.0,-5.0,-7.0
1724512037570376909,-196.0,-91.0,2703.0,1.0,-8.0,-1.0
1724512037575381792,-187.0,-80.0,2706.0,1.0,-2.0,1.0
1724512037580356157,-193.0,-89.0,2718.0,1.0,-11.0,2.0
1724512037585361040,-195.0,-104.0,2709.0,4.0,-9.0,0.0
1724512037590365923,-192.0,-94.0,2699.0,10.0,-8.0,-4.0
1724512037595370806,-188.0,-86.0,2707.0,9.0,-16.0,-3.0
1724512037600375689,-188.0,-96.0,2699.0,5.0,-13.0,-4.0
1724512037605380571,-179.0,-89.0,2686.0,3.0,-5.0,-3.0
1724512037610354937,-189.0,-89.0,2697.0,1.0,-3.0,0.0
1724512037615359819,-188.0,-82.0,2698.0,3.0,-6.0,-1.0
1724512037620364702,-184.0,-92.0,2698.0,-2.0,-8.0,-7.0
1724512037625369585,-187.0,-92.0,2708.0,6.0,-9.0,-4.0
1724512037630374468,-190.0,-90.0,2712.0,-6.0,-5.0,-4.0
1724512037635379351,-197.0,-82.0,2709.0,1.0,-6.0,-1.0
1724512037640353716,-189.0,-93.0,2708.0,9.0,-16.0,-1.0
1724512037645358599,-189.0,-91.0,2712.0,4.0,-4.0,-1.0
1724512037650363482,-187.0,-90.0,2717.0,-5.0,-11.0,1.0
1724512037655368364,-184.0,-93.0,2704.0,12.0,-8.0,-7.0
1724512037660373247,-187.0,-82.0,2696.0,6.0,-14.0,0.0
1724512037665378130,-197.0,-92.0,2695.0,15.0,-20.0,-5.0
1724512037670352495,-189.0,-95.0,2715.0,5.0,-14.0,0.0
1724512037675357378,-189.0,-95.0,2715.0,-1.0,-9.0,-1.0
1724512037680362261,-195.0,-93.0,2707.0,-2.0,-4.0,-5.0
1724512037685367144,-193.0,-96.0,2706.0,4.0,-4.0,0.0
1724512037690372026,-184.0,-87.0,2704.0,5.0,-7.0,-1.0
1724512037695376909,-190.0,-90.0,2702.0,0.0,-10.0,-3.0
1724512037700381792,-200.0,-97.0,2704.0,2.0,-11.0,3.0
1724512037705356157,-192.0,-83.0,2707.0,5.0,1.0,-3.0
1724512037710361040,-191.0,-73.0,2702.0,8.0,-12.0,1.0
1724512037715365923,-184.0,-86.0,2697.0,9.0,-10.0,-4.0
1724512037720370806,-195.0,-87.0,2700.0,10.0,-6.0,-6.0
1724512037725375689,-198.0,-92.0,2711.0,2.0,-15.0,-1.0
1724512037730380571,-195.0,-90.0,2706.0,0.0,-3.0,2.0
1724512037735354937,-189.0,-89.0,2702.0,7.0,-16.0,-6.0
1724512037740359819,-197.0,-93.0,2692.0,3.0,-10.0,1.0
1724512037745364702,-188.0,-84.0,2690.0,2.0,-12.0,-8.0
1724512037750369585,-190.0,-86.0,2708.0,3.0,-6.0,2.0
1724512037755374468,-205.0,-84.0,2711.0,-1.0,-12.0,-5.0
1724512037760379351,-200.0,-88.0,2707.0,4.0,-8.0,-2.0
1724512037765353716,-199.0,-85.0,2714.0,-1.0,-9.0,1.0
1724512037770358599,-194.0,-81.0,2710.0,9.0,-10.0,0.0
1724512037775363482,-195.0,-87.0,2704.0,1.0,-10.0,-6.0
1724512037780368364,-198.0,-76.0,2697.0,9.0,-10.0,-6.0
1724512037785373247,-185.0,-86.0,2697.0,10.0,-8.0,1.0
1724512037790378130,-194.0,-95.0,2697.0,2.0,-8.0,-5.0
1724512037795352495,-195.0,-96.0,2708.0,-3.0,-3.0,-3.0
1724512037800357378,-194.0,-89.0,2705.0,2.0,-5.0,-3.0
1724512037805362261,-195.0,-92.0,2707.0,-3.0,-3.0,-7.0
1724512037810367144,-195.0,-100.0,2706.0,1.0,-7.0,-3.0
1724512037815372026,-192.0,-94.0,2708.0,4.0,-5.0,0.0
1724512037820376909,-193.0,-90.0,2707.0,3.0,-14.0,6.0
1724512037825381792,-188.0,-93.0,2707.0,6.0,-5.0,-3.0
1724512037830356157,-184.0,-96.0,2700.0,-2.0,-13.0,-3.0
1724512037835361040,-194.0,-91.0,2703.0,6.0,-11.0,1.0
1724512037840365923,-191.0,-81.0,2708.0,1.0,-6.0,0.0
1724512037845370806,-185.0,-81.0,2706.0,1.0,-5.0,-1.0
1724512037850375689,-182.0,-93.0,2709.0,-2.0,-10.0,1.0
1724512037855380571,-182.0,-87.0,2703.0,4.0,-5.0,1.0
1724512037860354937,-197.0,-83.0,2697.0,6.0,-19.0,0.0
1724512037865359819,-188.0,-84.0,2702.0,-4.0,0.0,1.0
1724512037870364702,-203.0,-87.0,2702.0,3.0,-13.0,1.0
1724512037875369585,-195.0,-90.0,2714.0,5.0,-16.0,1.0
1724512037880374468,-193.0,-92.0,2707.0,2.0,-3.0,-1.0
1724512037885379351,-189.0,-87.0,2705.0,2.0,-7.0,-2.0
1724512037890353716,-193.0,-79.0,2701.0,10.0,-7.0,-5.0
1724512037895358599,-191.0,-90.0,2699.0,4.0,-6.0,-1.0
1724512037900363482,-191.0,-87.0,2706.0,0.0,-3.0,-1.0
1724512037905368364,-186.0,-85.0,2711.0,10.0,-5.0,3.0
1724512037910373247,-183.0,-82.0,2708.0,3.0,-8.0,-2.0
1724512037915378130,-186.0,-88.0,2711.0,2.0,-12.0,-2.0
1724512037920352495,-199.0,-93.0,2710.0,4.0,-18.0,-1.0
1724512037925357378,-192.0,-88.0,2702.0,6.0,-13.0,2.0
1724512037930362261,-189.0,-93.0,2704.0,-1.0,-18.0,0.0
1724512037935367144,-194.0,-95.0,2715.0,2.0,-9.0,-3.0
1724512037940372026,-194.0,-90.0,2712.0,8.0,-8.0,0.0
1724512037945376909,-193.0,-97.0,2705.0,-2.0,-8.0,-1.0
1724512037950381792,-192.0,-90.0,2700.0,4.0,-8.0,0.0
1724512037955356157,-195.0,-84.0,2714.0,5.0,-3.0,-3.0
1724512037960361040,-186.0,-83.0,2710.0,0.0,2.0,-3.0
1724512037965365923,-180.0,-89.0,2705.0,1.0,-5.0,1.0
1724512037970370806,-189.0,-91.0,2705.0,5.0,-17.0,-4.0
1724512037975375689,-195.0,-90.0,2699.0,3.0,-5.0,-4.0
1724512037980380571,-190.0,-91.0,2711.0,2.0,-9.0,-1.0
1724512037985354937,-196.0,-87.0,2709.0,2.0,-12.0,2.0
1724512037990359819,-194.0,-82.0,2713.0,3.0,-5.0,-11.0
1724512037995364702,-188.0,-86.0,2700.0,4.0,-19.0,-2.0
1724512038000369585,-190.0,-81.0,2706.0,5.0,-7.0,1.0
1724512038005374468,-187.0,-89.0,2707.0,-2.0,-13.0,1.0
1724512038010379351,-189.0,-85.0,2706.0,12.0,-9.0,2.0
1724512038015353716,-186.0,-96.0,2712.0,2.0,-9.0,-1.0
1724512038020358599,-188.0,-95.0,2708.0,1.0,-6.0,6.0
1724512038025363482,-195.0,-91.0,2704.0,2.0,-9.0,-6.0
1724512038030368364,-196.0,-99.0,2702.0,10.0,-5.0,1.0
1724512038035373247,-180.0,-82.0,2697.0,-3.0,-11.0,-3.0
1724512038040378130,-194.0,-85.0,2705.0,1.0,-9.0,-3.0
1724512038045352495,-202.0,-82.0,2705.0,1.0,-11.0,0.0
1724512038050357378,-190.0,-81.0,2707.0,11.0,-12.0,-1.0
1724512038055362261,-186.0,-86.0,2707.0,2.0,-9.0,1.0
1724512038060367144,-201.0,-88.0,2708.0,8.0,-16.0,-5.0
1724512038065372026,-189.0,-93.0,2704.0,5.0,-3.0,1.0
1724512038070376909,-195.0,-89.0,2706.0,2.0,-11.0,1.0
1724512038075381792,-192.0,-87.0,2708.0,5.0,-5.0,1.0
1724512038080356157,-193.0,-86.0,2708.0,0.0,-16.0,-1.0
1724512038085361040,-194.0,-87.0,2715.0,6.0,-16.0,-6.0
1724512038090365923,-195.0,-95.0,2715.0,9.0,-13.0,-3.0
1724512038095370806,-195.0,-89.0,2698.0,4.0,0.0,0.0
1724512038100375689,-193.0,-84.0,2708.0,0.0,-14.0,-8.0
1724512038105380571,-185.0,-92.0,2714.0,12.0,-6.0,5.0
1724512038110354937,-187.0,-88.0,2710.0,2.0,-16.0,-4.0
1724512038115359819,-190.0,-84.0,2701.0,2.0,-22.0,0.0
1724512038120364702,-189.0,-85.0,2690.0,4.0,-11.0,-4.0
1724512038125369585,-189.0,-87.0,2695.0,-4.0,-9.0,-5.0
1724512038130374468,-184.0,-91.0,2709.0,-1.0,-8.0,-1.0
1724512038135379351,-189.0,-92.0,2707.0,5.0,-10.0,-4.0
1724512038140353716,-187.0,-93.0,2722.0,4.0,-3.0,-1.0
1724512038145358599,-183.0,-85.0,2720.0,4.0,-3.0,-1.0
1724512038150363482,-193.0,-88.0,2705.0,4.0,-10.0,-2.0
1724512038155368364,-194.0,-92.0,2703.0,5.0,-12.0,-5.0
1724512038160373247,-197.0,-92.0,2696.0,-4.0,-8.0,-3.0
1724512038165378130,-194.0,-92.0,2699.0,7.0,3.0,-4.0
1724512038170352495,-192.0,-82.0,2708.0,3.0,-7.0,0.0
1724512038175357378,-196.0,-83.0,2707.0,1.0,-9.0,-3.0
1724512038180362261,-196.0,-86.0,2701.0,8.0,0.0,-1.0
1724512038185367144,-206.0,-86.0,2712.0,3.0,-11.0,-2.0
1724512038190372026,-202.0,-83.0,2698.0,0.0,-9.0,-5.0
1724512038195376909,-189.0,-93.0,2696.0,-1.0,-7.0,-1.0
1724512038200381792,-195.0,-91.0,2706.0,-1.0,-9.0,-5.0
1724512038205356157,-198.0,-97.0,2707.0,7.0,-10.0,1.0
1724512038210361040,-199.0,-92.0,2706.0,5.0,-6.0,5.0
1724512038215365923,-185.0,-94.0,2708.0,2.0,-8.0,1.0
1724512038220370806,-195.0,-81.0,2709.0,0.0,-11.0,-6.0
1724512038225375689,-190.0,-92.0,2719.0,-2.0,-4.0,1.0
1724512038230380571,-197.0,-90.0,2704.0,1.0,-16.0,-1.0
1724512038235354937,-191.0,-89.0,2712.0,6.0,-7.0,-4.0
1724512038240359819,-187.0,-86.0,2712.0,9.0,-8.0,0.0
1724512038245364702,-198.0,-85.0,2708.0,8.0,-12.0,-11.0
1724512038250369585,-188.0,-91.0,2706.0,4.0,-7.0,0.0
1724512038255374468,-189.0,-91.0,2707.0,0.0,-5.0,-3.0
1724512038260379351,-196.0,-92.0,2713.0,3.0,-15.0,1.0
1724512038265353716,-183.0,-90.0,2714.0,7.0,-6.0,-3.0
1724512038270358599,-198.0,-88.0,2717.0,1.0,-9.0,-3.0
1724512038275363482,-203.0,-84.0,2711.0,0.0,-10.0,0.0
1724512038280368364,-190.0,-89.0,2698.0,7.0,-4.0,-4.0
1724512038285373247,-197.0,-87.0,2690.0,4.0,-6.0,3.0
1724512038290378130,-194.0,-87.0,2702.0,-1.0,-11.0,2.0
1724512038295352495,-189.0,-93.0,2698.0,9.0,0.0,-8.0
1724512038300357378,-191.0,-88.0,2695.0,3.0,-12.0,0.0
1724512038305362261,-206.0,-85.0,2704.0,1.0,-7.0,-1.0
1724512038310367144,-201.0,-88.0,2711.0,9.0,-5.0,-3.0
1724512038315372026,-205.0,-86.0,2705.0,5.0,-11.0,1.0
1724512038320376909,-192.0,-90.0,2712.0,1.0,-15.0,-5.0
1724512038325381792,-187.0,-84.0,2713.0,8.0,-1.0,-2.0
1724512038330356157,-194.0,-92.0,2717.0,1.0,-8.0,-1.0
1724512038335361040,-186.0,-88.0,2710.0,6.0,-17.0,-1.0
1724512038340365923,-188.0,-93.0,2700.0,1.0,-4.0,0.0
1724512038345370806,-192.0,-98.0,2705.0,7.0,-14.0,0.0
1724512038350375689,-194.0,-96.0,2699.0,4.0,-8.0,-1.0
1724512038355380571,-188.0,-83.0,2698.0,8.0,-10.0,-4.0
1724512038360354937,-189.0,-90.0,2710.0,5.0,-14.0,4.0
1724512038365359819,-183.0,-87.0,2701.0,10.0,-5.0,3.0
1724512038370364702,-188.0,-88.0,2703.0,6.0,-18.0,-6.0
1724512038375369585,-192.0,-87.0,2713.0,6.0,-5.0,-1.0
1724512038380374468,-194.0,-92.0,2704.0,-2.0,-9.0,2.0
1724512038385379351,-196.0,-99.0,2706.0,3.0,-12.0,-1.0
1724512038390353716,-189.0,-94.0,2708.0,-2.0,-7.0,1.0
1724512038395358599,-192.0,-83.0,2706.0,1.0,-7.0,-3.0
1724512038400363482,-195.0,-94.0,2704.0,10.0,-8.0,-3.0
1724512038405368364,-188.0,-98.0,2708.0,1.0,-8.0,-2.0
1724512038410373247,-185.0,-91.0,2701.0,4.0,-6.0,0.0
1724512038415378130,-192.0,-87.0,2711.0,6.0,-5.0,-1.0
1724512038420352495,-185.0,-86.0,2710.0,2.0,-5.0,-6.0
1724512038425357378,-188.0,-90.0,2702.0,5.0,-21.0,-8.0
1724512038430362261,-182.0,-96.0,2703.0,9.0,-5.0,-3.0
1724512038435367144,-189.0,-96.0,2707.0,5.0,-4.0,-2.0
1724512038440372026,-187.0,-83.0,2705.0,4.0,-5.0,2.0
1724512038445376909,-196.0,-86.0,2705.0,3.0,-11.0,-5.0
1724512038450381792,-193.0,-84.0,2702.0,4.0,-2.0,-3.0
1724512038455356157,-187.0,-92.0,2702.0,-3.0,-10.0,-4.0
1724512038460361040,-185.0,-92.0,2710.0,-2.0,-17.0,8.0
1724512038465365923,-195.0,-89.0,2704.0,2.0,-7.0,-5.0
1724512038470370806,-192.0,-83.0,2705.0,6.0,-9.0,-5.0
1724512038475375689,-198.0,-83.0,2696.0,2.0,-6.0,-2.0
1724512038480380571,-194.0,-98.0,2696.0,2.0,-2.0,-2.0
1724512038485354937,-188.0,-85.0,2697.0,-1.0,-10.0,-2.0
1724512038490359819,-180.0,-82.0,2705.0,-5.0,-7.0,0.0
1724512038495364702,-185.0,-88.0,2715.0,-3.0,-12.0,4.0
1724512038500369585,-194.0,-87.0,2712.0,8.0,-11.0,-12.0
1724512038505374468,-188.0,-87.0,2705.0,9.0,-15.0,-11.0
1724512038510379351,-192.0,-85.0,2714.0,-1.0,-2.0,8.0
1724512038515353716,-200.0,-85.0,2706.0,-2.0,-9.0,-2.0
1724512038520358599,-190.0,-89.0,2701.0,10.0,-10.0,-3.0
1724512038525363482,-190.0,-89.0,2705.0,2.0,-6.0,-2.0
1724512038530368364,-194.0,-91.0,2706.0,2.0,-6.0,7.0
1724512038535373247,-194.0,-88.0,2708.0,1.0,-12.0,-8.0
1724512038540378130,-192.0,-97.0,2717.0,12.0,-7.0,3.0
1724512038545352495,-198.0,-93.0,2706.0,4.0,-13.0,-3.0
1724512038550357378,-196.0,-89.0,2706.0,0.0,-1.0,0.0
1724512038555362261,-201.0,-86.0,2700.0,4.0,-7.0,2.0
1724512038560367144,-194.0,-83.0,2695.0,9.0,-8.0,-2.0
1724512038565372026,-188.0,-89.0,2705.0,3.0,-11.0,-11.0
1724512038570376909,-193.0,-91.0,2705.0,-1.0,-8.0,2.0
1724512038575381792,-194.0,-89.0,2692.0,-1.0,-8.0,-3.0
1724512038580356157,-182.0,-91.0,2693.0,1.0,-10.0,1.0
1724512038585361040,-190.0,-94.0,2702.0,4.0,-14.0,-3.0
1724512038590365923,-193.0,-96.0,2708.0,6.0,-9.0,1.0
1724512038595370806,-190.0,-91.0,2703.0,0.0,-10.0,0.0
1724512038600375689,-189.0,-98.0,2705.0,3.0,-4.0,-2.0
1724512038605380571,-195.0,-87.0,2698.0,-5.0,-1.0,-4.0
1724512038610354937,-195.0,-87.0,2697.0,-2.0,-8.0,-9.0
1724512038615359819,-189.0,-93.0,2714.0,0.0,-8.0,2.0
1724512038620364702,-179.0,-92.0,2713.0,8.0,-11.0,-3.0
1724512038625369585,-183.0,-87.0,2701.0,-1.0,-6.0,-3.0
1724512038630374468,-189.0,-82.0,2702.0,7.0,-14.0,2.0
1724512038635379351,-186.0,-91.0,2702.0,0.0,1.0,-4.0
1724512038640353716,-191.0,-89.0,2702.0,0.0,-11.0,-3.0
1724512038645358599,-188.0,-92.0,2709.0,-1.0,-8.0,0.0
1724512038650363482,-190.0,-84.0,2707.0,1.0,-11.0,1.0
1724512038655368364,-192.0,-85.0,2712.0,2.0,-12.0,1.0
1724512038660373247,-194.0,-93.0,2711.0,2.0,-5.0,0.0
1724512038665378130,-198.0,-88.0,2707.0,4.0,-11.0,1.0
1724512038670352495,-184.0,-92.0,2702.0,5.0,-8.0,-3.0
1724512038675357378,-183.0,-100.0,2708.0,8.0,1.0,1.0
1724512038680362261,-190.0,-95.0,2709.0,5.0,-11.0,-4.0
1724512038685367144,-188.0,-85.0,2702.0,-5.0,-6.0,-2.0
1724512038690372026,-198.0,-87.0,2710.0,3.0,-8.0,-3.0
1724512038695376909,-197.0,-87.0,2710.0,3.0,-19.0,2.0
1724512038700381792,-197.0,-87.0,2710.0,0.0,0.0,-1.0
1724512038705356157,-188.0,-87.0,2697.0,5.0,-13.0,-3.0
1724512038710361040,-186.0,-82.0,2700.0,-1.0,-3.0,0.0
1724512038715365923,-192.0,-88.0,2703.0,-4.0,-11.0,-5.0
1724512038720370806,-192.0,-92.0,2709.0,3.0,-4.0,2.0
1724512038725375689,-191.0,-83.0,2707.0,8.0,-10.0,-2.0
1724512038730380571,-190.0,-88.0,2711.0,3.0,-12.0,-7.0
1724512038735354937,-192.0,-94.0,2695.0,5.0,-4.0,-2.0
1724512038740359819,-196.0,-83.0,2710.0,8.0,-8.0,4.0
1724512038745364702,-189.0,-86.0,2700.0,4.0,-13.0,-7.0
1724512038750369585,-189.0,-91.0,2704.0,5.0,-6.0,-3.0
1724512038755374468,-193.0,-98.0,2709.0,4.0,-10.0,0.0
1724512038760379351,-198.0,-98.0,2712.0,3.0,-7.0,-4.0
1724512038765353716,-197.0,-96.0,2705.0,-3.0,-1.0,2.0
1724512038770358599,-192.0,-93.0,2708.0,2.0,-11.0,-3.0
1724512038775363482,-196.0,-87.0,2714.0,-3.0,-7.0,1.0
1724512038780368364,-191.0,-83.0,2703.0,-3.0,3.0,-3.0
1724512038785373247,-193.0,-86.0,2707.0,-2.0,-3.0,-2.0
1724512038790378130,-191.0,-85.0,2708.0,0.0,-2.0,-1.0
1724512038795352495,-185.0,-86.0,2704.0,-8.0,-7.0,-4.0
1724512038800357378,-196.0,-98.0,2710.0,0.0,-12.0,-5.0
1724512038805362261,-195.0,-85.0,2699.0,5.0,1.0,1.0
1724512038810367144,-190.0,-86.0,2701.0,-2.0,-2.0,-7.0
1724512038815372026,-193.0,-87.0,2701.0,6.0,-2.0,-3.0
1724512038820376909,-190.0,-88.0,2702.0,8.0,-9.0,-3.0
1724512038825381792,-194.0,-97.0,2701.0,1.0,-2.0,2.0
1724512038830356157,-192.0,-88.0,2705.0,1.0,-7.0,-5.0
1724512038835361040,-196.0,-88.0,2702.0,7.0,-13.0,-2.0
1724512038840365923,-194.0,-90.0,2697.0,8.0,-9.0,0.0
1724512038845370806,-187.0,-97.0,2706.0,2.0,-3.0,-4.0
1724512038850375689,-188.0,-82.0,2708.0,2.0,-11.0,-2.0
1724512038855380571,-189.0,-96.0,2709.0,2.0,-11.0,2.0
1724512038860354937,-180.0,-90.0,2702.0,3.0,-4.0,-4.0
1724512038865359819,-184.0,-88.0,2713.0,2.0,-12.0,2.0
1724512038870364702,-194.0,-88.0,2711.0,9.0,-14.0,-1.0
1724512038875369585,-191.0,-99.0,2702.0,8.0,-13.0,-3.0
1724512038880374468,-186.0,-97.0,2704.0,1.0,-7.0,0.0
1724512038885379351,-190.0,-89.0,2699.0,6.0,0.0,-3.0
1724512038890353716,-194.0,-93.0,2708.0,-1.0,-5.0,-2.0
1724512038895358599,-189.0,-90.0,2702.0,0.0,-7.0,-4.0
1724512038900363482,-185.0,-85.0,2701.0,3.0,-12.0,-1.0
1724512038905368364,-184.0,-96.0,2703.0,1.0,1.0,-2.0
1724512038910373247,-182.0,-91.0,2698.0,11.0,-10.0,-1.0
1724512038915378130,-191.0,-91.0,2711.0,4.0,-4.0,-7.0
1724512038920352495,-195.0,-85.0,2703.0,5.0,-10.0,-1.0
1724512038925357378,-188.0,-92.0,2697.0,5.0,-11.0,1.0
1724512038930362261,-188.0,-82.0,2702.0,5.0,-9.0,-4.0
1724512038935367144,-189.0,-91.0,2700.0,5.0,-11.0,-2.0
1724512038940372026,-186.0,-90.0,2704.0,12.0,-14.0,-4.0
1724512038945376909,-185.0,-92.0,2711.0,3.0,-4.0,5.0
1724512038950381792,-187.0,-86.0,2705.0,5.0,-2.0,-8.0
1724512038955356157,-190.0,-75.0,2704.0,10.0,-12.0,4.0
1724512038960361040,-202.0,-88.0,2713.0,1.0,-12.0,2.0
1724512038965365923,-197.0,-90.0,2704.0,7.0,-8.0,-2.0
1724512038970370806,-176.0,-91.0,2703.0,5.0,-9.0,-2.0
1724512038975375689,-188.0,-93.0,2711.0,-2.0,-9.0,1.0
1724512038980380571,-197.0,-90.0,2711.0,4.0,-3.0,3.0
1724512038985354937,-188.0,-87.0,2702.0,5.0,-16.0,-7.0
1724512038990359819,-196.0,-93.0,2696.0,-3.0,-6.0,-8.0
